浙江省农业厅,温州菜篮子集团有限公司,2017-06-20,西红柿,3.40
浙江省农业厅,温州菜篮子集团有限公司,2017-06-20,青椒,3.80
浙江省农业厅,温州菜篮子集团有限公司,2017-06-20,尖椒,2.40
浙江省农业厅,温州菜篮子集团有限公司,2017-06-20,芹菜,3.60
浙江省农业厅,温州菜篮子集团有限公司,2017-06-20,茄子,5.00
浙江省农业厅,杭州市粮油批发市场,2017-06-20,特一粉,3.52
浙江省农业厅,杭州市粮油批发市场,2017-06-20,特二粉,3.20
浙江省农业厅,杭州市粮油批发市场,2017-06-20,大豆,5.00
浙江省农业厅,杭州市粮油批发市场,2017-06-20,绿豆,9.40
浙江省农业厅,温州菜篮子集团有限公司,2017-06-20,生菜,2.00
浙江省农业厅,温州菜篮子集团有限公司,2017-06-20,韭菜,1.80
浙江省农业厅,温州菜篮子集团有限公司,2017-06-20,生姜,4.00
浙江省农业厅,温州菜篮子集团有限公司,2017-06-20,白萝卜,1.60
浙江省农业厅,温州菜篮子集团有限公司,2017-06-20,胡萝卜,2.00
浙江省农业厅,温州菜篮子集团有限公司,2017-06-20,莲藕,7.00
浙江省农业厅,温州菜篮子集团有限公司,2017-06-20,土豆,2.00
浙江省农业厅,温州菜篮子集团有限公司,2017-06-20,大葱,3.10
浙江省农业厅,温州菜篮子集团有限公司,2017-06-20,洋葱,1.40
浙江省农业厅,杭州市粮油批发市场,2017-06-20,花生米,9.50
浙江省农业厅,杭州市粮油批发市场,2017-06-20,菜油,8.00
浙江省农业厅,杭州市粮油批发市场,2017-06-20,豆油,7.00
浙江省农业厅,杭州市粮油批发市场,2017-06-20,棕榈油,7.20
浙江省农业厅,杭州市粮油批发市场,2017-06-20,标一早籼,4.24
浙江省农业厅,杭州市粮油批发市场,2017-06-20,标一晚籼,4.30
浙江省农业厅,杭州市粮油批发市场,2017-06-20,白芝麻,10.40
浙江省农业厅,杭州市粮油批发市场,2017-06-20,黑芝麻,16.00
浙江省农业厅,杭州市粮油批发市场,2017-06-20,糯米,5.80
浙江省农业厅,杭州市粮油批发市场,2017-06-20,标一晚粳（安徽）,4.50
浙江省农业厅,杭州市粮油批发市场,2017-06-20,标一晚粳（江苏）,4.60
浙江省农业厅,杭州市粮油批发市场,2017-06-20,东北圆粒晚粳米,5.12
浙江省农业厅,温州菜篮子集团有限公司,2017-06-20,莴笋,1.80
浙江省农业厅,温州菜篮子集团有限公司,2017-06-20,圆白菜,0.90
浙江省农业厅,温州菜篮子集团有限公司,2017-06-20,绿豆芽,2.30
浙江省农业厅,温州菜篮子集团有限公司,2017-06-20,蒜头,7.00
浙江省农业厅,温州菜篮子集团有限公司,2017-06-20,豆角,5.00
浙江省农业厅,绍兴市蔬果品批发交易市场,2017-06-20,大白菜,2.00
浙江省农业厅,绍兴市蔬果品批发交易市场,2017-06-20,西红柿,4.00
浙江省农业厅,嘉善县浙北果蔬批发交易中心,2017-06-20,西红柿,4.10
浙江省农业厅,嘉善县浙北果蔬批发交易中心,2017-06-20,青椒,3.60
浙江省农业厅,绍兴市蔬果品批发交易市场,2017-06-20,青椒,4.50
浙江省农业厅,嘉善县浙北果蔬批发交易中心,2017-06-20,尖椒,3.80
浙江省农业厅,嘉善县浙北果蔬批发交易中心,2017-06-20,芹菜,4.40
浙江省农业厅,嘉善县浙北果蔬批发交易中心,2017-06-20,茄子,4.00
浙江省农业厅,绍兴市蔬果品批发交易市场,2017-06-20,茄子,4.50
浙江省农业厅,嘉善县浙北果蔬批发交易中心,2017-06-20,生菜,2.00
浙江省农业厅,绍兴市蔬果品批发交易市场,2017-06-20,生菜,1.50
浙江省农业厅,嘉善县浙北果蔬批发交易中心,2017-06-20,西兰花,7.00
浙江省农业厅,嘉善县浙北果蔬批发交易中心,2017-06-20,胡萝卜,2.80
浙江省农业厅,绍兴市蔬果品批发交易市场,2017-06-20,胡萝卜,2.60
浙江省农业厅,嘉善县浙北果蔬批发交易中心,2017-06-20,冬瓜,2.00
浙江省农业厅,绍兴市蔬果品批发交易市场,2017-06-20,冬瓜,2.00
浙江省农业厅,嘉善县浙北果蔬批发交易中心,2017-06-20,丝瓜,5.40
浙江省农业厅,嘉善县浙北果蔬批发交易中心,2017-06-20,苦瓜,4.50
浙江省农业厅,嘉善县浙北果蔬批发交易中心,2017-06-20,黄瓜,2.70
浙江省农业厅,绍兴市蔬果品批发交易市场,2017-06-20,黄瓜,3.00
浙江省农业厅,嘉善县浙北果蔬批发交易中心,2017-06-20,毛豆,5.30
浙江省农业厅,绍兴市蔬果品批发交易市场,2017-06-20,毛豆,4.50
浙江省农业厅,绍兴市蔬果品批发交易市场,2017-06-20,豇豆,4.50
浙江省农业厅,绍兴市蔬果品批发交易市场,2017-06-20,土豆,1.60
浙江省农业厅,嘉善县浙北果蔬批发交易中心,2017-06-20,土豆,2.60
浙江省农业厅,绍兴市蔬果品批发交易市场,2017-06-20,大葱,2.60
浙江省农业厅,嘉善县浙北果蔬批发交易中心,2017-06-20,花菜,5.60
浙江省农业厅,绍兴市蔬果品批发交易市场,2017-06-20,花菜,6.00
浙江省农业厅,绍兴市蔬果品批发交易市场,2017-06-20,青菜,1.00
浙江省农业厅,嘉善县浙北果蔬批发交易中心,2017-06-20,青菜,2.30
浙江省农业厅,嘉善县浙北果蔬批发交易中心,2017-06-20,茭白,3.70
浙江省农业厅,嘉善县浙北果蔬批发交易中心,2017-06-20,萝卜,1.80
浙江省农业厅,绍兴市蔬果品批发交易市场,2017-06-20,萝卜,1.40
浙江省农业厅,绍兴市蔬果品批发交易市场,2017-06-20,包心菜,1.30
浙江省农业厅,绍兴市蔬果品批发交易市场,2017-06-20,西芹,3.50
浙江省农业厅,绍兴市蔬果品批发交易市场,2017-06-20,山药,5.00
浙江省农业厅,嘉善县浙北果蔬批发交易中心,2017-06-20,长豆,4.50
浙江省农业厅,嘉善县浙北果蔬批发交易中心,2017-06-20,包菜,1.60
浙江省农业厅,嘉善县浙北果蔬批发交易中心,2017-06-20,白菜,1.90
浙江省农业厅,金华农产品批发市场,2017-06-20,大白菜,1.40
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-20,大白菜,1.50
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-20,西红柿,3.59
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-20,青椒,2.69
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-20,尖椒,1.28
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-20,芹菜,4.87
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-20,菠菜,7.11
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-20,茄子,3.05
浙江省农业厅,金华农产品批发市场,2017-06-20,茄子,2.50
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-20,木耳菜,2.81
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-20,空心菜,3.00
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-20,生菜,1.83
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-20,香菜,12.76
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-20,西兰花,7.06
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-20,韭菜,1.63
浙江省农业厅,金华农产品批发市场,2017-06-20,韭菜,3.50
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-20,生姜,5.51
浙江省农业厅,金华农产品批发市场,2017-06-20,白萝卜,0.80
浙江省农业厅,金华农产品批发市场,2017-06-20,胡萝卜,1.80
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-20,胡萝卜,2.29
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-20,南瓜,1.53
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-20,冬瓜,1.51
浙江省农业厅,金华农产品批发市场,2017-06-20,冬瓜,1.50
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-20,丝瓜,4.04
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-20,苦瓜,4.44
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-20,黄瓜,2.46
浙江省农业厅,金华农产品批发市场,2017-06-20,黄瓜,2.50
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-20,西葫芦,2.42
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-20,莲藕,9.30
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-20,毛豆,3.25
浙江省农业厅,金华农产品批发市场,2017-06-20,豇豆,3.50
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-20,豇豆,3.76
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-20,四季豆,8.12
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-20,土豆,2.00
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-20,香菇,14.43
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-20,平菇,7.60
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-20,金针菇,5.20
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-20,大蒜,2.76
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-20,大葱,2.03
浙江省农业厅,金华农产品批发市场,2017-06-20,洋葱,0.70
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-20,洋葱,1.00
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-20,花菜,3.94
浙江省农业厅,金华农产品批发市场,2017-06-20,花菜,2.50
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-20,茭菜,1.32
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-20,青菜,1.67
浙江省农业厅,金华农产品批发市场,2017-06-20,青菜,1.50
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-20,蒜台,3.41
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-20,韭黄,7.23
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-20,地瓜,2.10
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-20,扁豆,5.54
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-20,红薯,1.40
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-20,茭白,3.21
浙江省农业厅,金华农产品批发市场,2017-06-20,芒果,15.00
浙江省农业厅,金华农产品批发市场,2017-06-20,西瓜,2.20
浙江省农业厅,金华农产品批发市场,2017-06-20,葡萄,8.00
浙江省农业厅,金华农产品批发市场,2017-06-20,红富士苹果,6.00
浙江省农业厅,金华农产品批发市场,2017-06-20,哈密瓜,6.50
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-20,娃娃菜,2.39
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-20,萝卜,1.36
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-20,莴笋,2.32
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-20,包心菜,1.26
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-20,小葱,3.20
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-20,蒜头,5.30
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-20,山药,5.79
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-20,油麦菜,1.82
